date,actual,date,forecast
,,2013-06-14,172255.6820919896
,,2013-06-17,171261.6014780706
,,2013-06-18,172765.39431487856
,,2013-06-19,172177.92009371793
,,2013-06-20,171028.27013425727
,,2013-06-21,168120.8783795854
,,2013-06-24,168308.724141847
,,2013-06-25,166381.3358578083
,,2013-06-26,168655.27662126976
,,2013-06-27,169469.15484262595
,,2013-06-28,169167.93535695935
,,2013-07-01,169019.4100755707
,,2013-07-02,169656.61537235038
,,2013-07-03,168540.2642112095
,,2013-07-05,168909.65839110815
,,2013-07-08,172488.40740470943
,,2013-07-09,172398.7826603739
,,2013-07-10,173649.22413875355
,,2013-07-11,172465.24844855303
,,2013-07-12,175615.70961959823
,,2013-07-15,175266.0613508061
,,2013-07-16,175579.5059064682
,,2013-07-17,175498.69358075922
,,2013-07-18,176251.69329627976
,,2013-07-19,177530.3420788648
,,2013-07-22,177951.86171954486
,,2013-07-23,178223.52101279335
,,2013-07-24,176974.25668397185
,,2013-07-25,174487.4729963991
,,2013-07-26,175261.00563108188
,,2013-07-29,175928.7754309228
,,2013-07-30,174710.71257055877
,,2013-07-31,173706.21140916925
,,2013-08-01,173882.04031662166
,,2013-08-02,175817.59187850857
,,2013-08-05,176920.13345837558
,,2013-08-06,177147.99900778057
,,2013-08-07,176543.41358824068
,,2013-08-08,175395.4284407607
,,2013-08-09,176664.21597082086
,,2013-08-12,175032.62510712986
,,2013-08-13,175924.4139372643
,,2013-08-14,175845.59094576706
,,2013-08-15,174740.58365024027
,,2013-08-16,172828.5062147659
,,2013-08-19,173315.12558465102
,,2013-08-20,171501.29224181286
,,2013-08-21,172929.89065649261
,,2013-08-22,170969.71044469357
,,2013-08-23,172318.9884800333
,,2013-08-26,171522.19538729126
,,2013-08-27,171069.80009323818
,,2013-08-28,167448.9043658136
,,2013-08-29,168785.49423649622
,,2013-08-30,168200.1885794361
,,2013-09-03,167263.53664215264
,,2013-09-04,168337.39941625868
,,2013-09-05,168273.41316052282
,,2013-09-06,168488.197492789
,,2013-09-09,167635.05128561368
,,2013-09-10,168824.9918543615
,,2013-09-11,170329.5823098732
,,2013-09-12,171558.89046585275
,,2013-09-13,169751.18478391058
,,2013-09-16,169928.89689924743
,,2013-09-17,172639.38555725577
,,2013-09-18,173191.7997051204
,,2013-09-19,174726.75365966652
,,2013-09-20,175516.14003113692
,,2013-09-23,174871.41694103472
,,2013-09-24,173286.0432495132
,,2013-09-25,172230.9271154307
,,2013-09-26,173227.9707962132
,,2013-09-27,173746.1850502878
,,2013-09-30,172211.3420521589
,,2013-10-01,170173.75790663814
,,2013-10-02,171343.15400892246
,,2013-10-03,171654.3527865815
,,2013-10-04,169916.09535093192
,,2013-10-07,170709.5675578699
,,2013-10-08,169680.2950237784
,,2013-10-09,167719.4613074463
,,2013-10-10,168336.22370828828
,,2013-10-11,172610.51430006023
,,2013-10-14,173836.5394027813
,,2013-10-15,174344.6168005045
,,2013-10-16,171543.8046204251
,,2013-10-17,174680.97716004628
,,2013-10-18,175456.33039170777
,,2013-10-21,175190.53434191615
,,2013-10-22,174689.2621210562
,,2013-10-23,176140.90713285492
,,2013-10-24,174724.89397706953
,,2013-10-25,174813.0621600931
,,2013-10-28,175234.08849107497
,,2013-10-29,175247.70281913457
,,2013-10-30,175994.6483651409
,,2013-10-31,173980.11686122068
,,2013-11-01,173019.4417782037
,,2013-11-04,173416.09715288866
,,2013-11-05,172131.8287102178
,,2013-11-06,171583.83083005442
,,2013-11-07,172600.80725827615
,,2013-11-08,171478.67763788695
,,2013-11-11,173107.91374587826
,,2013-11-12,173513.43813077587
,,2013-11-13,171426.79408516735
,,2013-11-14,172258.7468757765
,,2013-11-15,173203.93990426703
,,2013-11-18,174297.44407924515
,,2013-11-19,174079.72443650092
,,2013-11-20,173747.01882987196
,,2013-11-21,172166.6282998278
,,2013-11-22,174746.55627663265
,,2013-11-25,174880.4445750683
,,2013-11-26,173115.6656599085
,,2013-11-27,174796.44674190535
,,2013-11-29,174453.451642018
,,2013-12-02,174714.59197887446
,,2013-12-03,172999.1119814677
,,2013-12-04,172140.8775442263
,,2013-12-05,173246.96111126867
,,2013-12-06,173219.38375944394
,,2013-12-09,174991.94374442915
,,2013-12-10,175643.63104969804
,,2013-12-11,173590.94136726687
,,2013-12-12,171412.76033060445
,,2013-12-13,171568.5290557678
,,2013-12-16,171288.71209269465
,,2013-12-17,171316.74213946366
,,2013-12-18,170493.92424248392
,,2013-12-19,174296.14399271418
,,2013-12-20,174875.46646497998
,,2013-12-23,175668.61015798955
,,2013-12-24,175513.73931330303
,,2013-12-26,175678.4653577226
,,2013-12-27,176911.0611363806
,,2013-12-30,177031.49175425747
,,2013-12-31,176860.8037401953
,,2014-01-02,177897.0615378262
,,2014-01-03,176492.11572406848
,,2014-01-06,176030.20175364253
,,2014-01-07,174423.90633263695
,,2014-01-08,174279.06527425564
,,2014-01-09,173207.68210255518
,,2014-01-10,172896.9402182257
,,2014-01-13,172663.29471311782
,,2014-01-14,171295.40317427868
,,2014-01-15,172328.00371250522
,,2014-01-16,173585.1421527831
,,2014-01-17,173103.29250556178
,,2014-01-21,172449.853467213
,,2014-01-22,172430.8589141256
,,2014-01-23,172909.3729487536
,,2014-01-24,170684.8163686032
,,2014-01-27,168674.68578433956
,,2014-01-28,168172.51043699007
,,2014-01-29,169562.83081139403
,,2014-01-30,169015.51485856384
,,2014-01-31,170455.69580707652
,,2014-02-03,169503.1560417844
,,2014-02-04,165346.87295516522
,,2014-02-05,164815.78228378698
,,2014-02-06,164041.5834295677
,,2014-02-07,166388.61963600083
,,2014-02-10,169234.8793615707
,,2014-02-11,169087.50704753486
,,2014-02-12,170446.45457113016
,,2014-02-13,170332.9283951022
,,2014-02-14,171924.26369730185
,,2014-02-18,171894.12540613976
,,2014-02-19,172288.00834790536
,,2014-02-20,169957.7813586109
,,2014-02-21,169772.08403107186
,,2014-02-24,170127.6116242734
,,2014-02-25,170184.0593112489
,,2014-02-26,170742.05855001282
,,2014-02-27,170098.14342698036
,,2014-02-28,171619.1882728208
,,2014-03-03,173624.08759974595
,,2014-03-04,174407.40838148282
,,2014-03-05,177582.29519522807
,,2014-03-06,178540.7063328768
,,2014-03-07,181986.26774709095
,,2014-03-10,183358.934519646
,,2014-03-11,186191.27137302165
,,2014-03-12,186603.26615927106
,,2014-03-13,187260.54608805466
,,2014-03-14,185339.89939453098
,,2014-03-17,183636.35816641018
,,2014-03-18,184870.37118704477
,,2014-03-19,184602.3121991938
,,2014-03-20,183908.9063201837
,,2014-03-21,186347.083278363
,,2014-03-24,187713.86689536943
,,2014-03-25,186358.62100535992
,,2014-03-26,186517.42153707554
,,2014-03-27,184257.19728717906
,,2014-03-28,185220.98605660594
,,2014-03-31,185458.34571037116
,,2014-04-01,187457.09127552097
,,2014-04-02,187406.5927755572
,,2014-04-03,187123.75143146625
,,2014-04-04,186185.3550394156
,,2014-04-07,185634.6961858467
,,2014-04-08,184900.90712379775
,,2014-04-09,184611.53649436228
,,2014-04-10,185877.564756322
,,2014-04-11,183491.2369289127
,,2014-04-14,183126.3388205318
,,2014-04-15,183275.219216188
,,2014-04-16,185573.73415479332
,,2014-04-17,188867.76547893084
,,2014-04-21,190600.9672010023
,,2014-04-22,189197.74673767528
,,2014-04-23,190359.80267528706
,,2014-04-24,190759.8403342492
,,2014-04-25,190330.89271414757
,,2014-04-28,190561.30891954323
,,2014-04-29,191265.777431908
,,2014-04-30,192478.08790971432
,,2014-05-01,193181.2138162693
,,2014-05-02,193330.36891298392
,,2014-05-05,191989.59044433222
,,2014-05-06,189573.1091170524
,,2014-05-07,187166.67144565698
,,2014-05-08,191586.867594095
,,2014-05-09,190388.1605529923
,,2014-05-12,191008.04280609707
,,2014-05-13,191019.7423179226
,,2014-05-14,191930.29568875337
,,2014-05-15,191552.35049936967
,,2014-05-16,189348.63684097538
,,2014-05-19,190017.45522716607
,,2014-05-20,190410.35990938067
,,2014-05-21,189723.18667093792
,,2014-05-22,189956.31463354273
,,2014-05-23,190665.60218934587
,,2014-05-27,190391.17639584717
,,2014-05-28,191270.03489481483
,,2014-05-29,191027.3709968513
,,2014-05-30,192217.60818292393
,,2014-06-02,192162.78814341227
