date,closing,type
2004-09-13,81400.0,Actual
2004-09-14,84700.0,Actual
2004-09-15,84800.0,Actual
2004-09-16,84800.0,Actual
2004-09-17,84250.0,Actual
2004-09-20,84500.0,Actual
2004-09-21,84000.0,Actual
2004-09-22,83700.0,Actual
2004-09-23,83900.0,Actual
2004-09-24,83390.0,Actual
2004-09-27,84599.0,Actual
2004-09-28,85100.0,Actual
2004-09-29,84720.0,Actual
2004-09-30,84550.0,Actual
2004-10-01,83300.0,Actual
2004-10-04,83500.0,Actual
2004-10-05,85100.0,Actual
2004-10-06,85940.0,Actual
2004-10-07,85500.0,Actual
2004-10-08,85300.0,Actual
2004-10-11,84000.0,Actual
2004-10-12,83800.0,Actual
2004-10-13,84200.0,Actual
2004-10-14,84150.0,Actual
2004-10-15,84600.0,Actual
2004-10-18,83700.0,Actual
2004-10-19,83900.0,Actual
2004-10-20,84745.0,Actual
2004-10-21,85300.0,Actual
2004-10-22,85100.0,Actual
2004-10-25,84900.0,Actual
2004-10-26,85300.0,Actual
2004-10-27,85090.0,Actual
2004-10-28,84775.0,Actual
2004-10-29,85000.0,Actual
2004-11-01,85100.0,Actual
2004-11-02,85890.0,Actual
2004-11-03,86300.0,Actual
2004-11-04,85200.0,Actual
2004-11-05,86300.0,Actual
2004-11-08,87200.0,Actual
2004-11-09,89099.0,Actual
2004-11-10,89100.0,Actual
2004-11-11,88300.0,Actual
2004-11-12,88590.0,Actual
2004-11-15,88800.0,Actual
2004-11-16,89200.0,Actual
2004-11-17,87900.0,Actual
2004-11-18,87100.0,Actual
2004-11-19,85901.0,Actual
2004-11-22,85700.0,Actual
2004-11-23,86192.0,Actual
2004-11-24,87500.0,Actual
2004-11-26,87790.0,Actual
2004-11-29,86390.0,Actual
2004-11-30,86300.0,Actual
2004-12-01,86089.0,Actual
2004-12-02,85850.0,Actual
2004-12-03,86600.0,Actual
2004-12-06,86895.0,Actual
2004-12-07,87600.0,Actual
2004-12-08,90000.0,Actual
2004-12-09,90000.0,Actual
2004-12-10,89400.0,Actual
2004-12-13,89190.0,Actual
2004-12-14,88650.0,Actual
2004-12-15,90000.0,Actual
2004-12-16,89900.0,Actual
2004-12-17,90850.0,Actual
2004-12-20,90400.0,Actual
2004-12-21,90100.0,Actual
2004-12-22,90995.0,Actual
2004-12-23,91400.0,Actual
2004-12-27,91000.0,Actual
2004-12-28,90800.0,Actual
2004-12-29,90800.0,Actual
2004-12-30,91700.0,Actual
2004-12-31,91480.0,Actual
2005-01-03,91200.0,Actual
2005-01-04,90510.0,Actual
2005-01-05,90302.0,Actual
2005-01-06,89900.0,Actual
2005-01-07,89900.0,Actual
2005-01-10,91100.0,Actual
2005-01-11,90375.0,Actual
2005-01-12,90490.0,Actual
2005-01-13,90200.0,Actual
2005-01-14,90800.0,Actual
2005-01-18,90300.0,Actual
2005-01-19,89602.0,Actual
2005-01-20,89300.0,Actual
2005-01-21,90100.0,Actual
2005-01-24,90200.0,Actual
2005-01-25,91000.0,Actual
2005-01-26,90700.0,Actual
2005-01-27,90625.0,Actual
2005-01-28,90600.0,Actual
2005-01-31,89900.0,Actual
2005-02-01,86195.0,Actual
2005-02-02,88200.0,Actual
2005-02-03,87600.0,Actual
2005-02-04,87500.0,Actual
2005-02-07,86802.0,Actual
2005-02-08,86500.0,Actual
2005-02-09,87400.0,Actual
2005-02-10,86800.0,Actual
2005-02-11,87000.0,Actual
2005-02-14,87000.0,Actual
2005-02-15,87000.0,Actual
2005-02-16,85000.0,Actual
2005-02-17,87190.0,Actual
2005-02-18,88000.0,Actual
2005-02-22,88300.0,Actual
2005-02-23,87500.0,Actual
2005-02-24,86900.0,Actual
2005-02-25,87570.0,Actual
2005-02-28,87950.0,Actual
2005-03-01,86600.0,Actual
2005-03-02,86000.0,Actual
2005-03-03,85800.0,Actual
2005-03-04,85310.0,Actual
2005-03-07,85090.0,Actual
2005-03-08,82800.0,Actual
2005-03-09,83900.0,Actual
2005-03-10,82050.0,Actual
2005-03-11,82600.0,Actual
2005-03-14,82410.0,Actual
2005-03-15,82305.0,Actual
2005-03-16,83600.0,Actual
2005-03-17,84350.0,Actual
2005-03-18,84900.0,Actual
2005-03-21,84400.0,Actual
2005-03-22,84950.0,Actual
2005-03-23,84200.0,Actual
2005-03-24,84000.0,Actual
2005-03-28,83250.0,Actual
2005-03-29,83100.0,Actual
2005-03-30,82775.0,Actual
2005-03-31,83150.0,Actual
2005-04-01,83000.0,Actual
2005-04-04,82500.0,Actual
2005-04-05,82500.0,Actual
2005-04-06,82900.0,Actual
2005-04-07,83700.0,Actual
2005-04-08,84000.0,Actual
2005-04-11,83490.0,Actual
2005-04-12,85500.0,Actual
2005-04-13,85200.0,Actual
2005-04-14,84750.0,Actual
2005-04-15,85370.0,Actual
2005-04-18,84100.0,Actual
2005-04-19,84350.0,Actual
2005-04-20,84125.0,Actual
2005-04-21,83800.0,Actual
2005-04-22,83190.0,Actual
2005-04-25,83390.0,Actual
2005-04-26,83100.0,Actual
2005-04-27,83075.0,Actual
2005-04-28,83000.0,Actual
2005-04-29,84400.0,Actual
2005-05-02,84400.0,Actual
2005-05-03,83610.0,Actual
2005-05-04,83520.0,Actual
2005-05-05,82375.0,Actual
2005-05-06,82700.0,Actual
2005-05-09,83650.0,Actual
2005-05-10,83000.0,Actual
2005-05-11,83000.0,Actual
2005-05-12,82800.0,Actual
2005-05-13,83500.0,Actual
2005-05-16,83100.0,Actual
2005-05-17,83350.0,Actual
2005-05-18,83500.0,Actual
2005-05-19,83840.0,Actual
2005-05-20,84300.0,Actual
2005-05-23,85375.0,Actual
2005-05-24,85200.0,Actual
2005-05-25,85000.0,Actual
2005-05-26,85300.0,Actual
2005-05-27,84600.0,Actual
2005-05-31,84400.0,Actual
2005-06-01,83700.0,Actual
2005-06-02,84000.0,Actual
2005-06-03,83600.0,Actual
2005-06-06,83700.0,Actual
2005-06-07,83880.0,Actual
2005-06-08,83700.0,Actual
2005-06-09,83710.0,Actual
2005-06-10,84000.0,Actual
2005-06-13,83800.0,Actual
2005-06-14,83800.0,Actual
2005-06-15,83700.0,Actual
2005-06-16,83500.0,Actual
2005-06-17,84100.0,Actual
2005-06-20,83600.0,Actual
2005-06-21,83400.0,Actual
2005-06-22,83995.0,Actual
2005-06-23,83500.0,Actual
2005-06-24,83300.0,Actual
2005-06-27,83200.0,Actual
2005-06-28,83200.0,Actual
2005-06-29,84100.0,Actual
2005-06-30,84200.0,Actual
2005-07-01,83390.0,Actual
2005-07-05,83225.0,Actual
2005-07-06,82950.0,Actual
2005-07-07,84700.0,Actual
2005-07-08,85000.0,Actual
2005-07-11,84600.0,Actual
2005-07-12,84600.0,Actual
2005-07-13,84375.0,Actual
2005-07-14,83700.0,Actual
2005-07-15,83200.0,Actual
2005-07-18,83300.0,Actual
2005-07-19,82900.0,Actual
2005-07-20,83150.0,Actual
2005-07-21,82700.0,Actual
2005-07-22,82990.0,Actual
2005-07-25,83800.0,Actual
2005-07-26,84100.0,Actual
2005-07-27,84400.0,Actual
2005-07-28,83750.0,Actual
2005-07-29,83390.0,Actual
2005-08-01,83190.0,Actual
2005-08-02,83100.0,Actual
2005-08-03,82500.0,Actual
2005-08-04,81400.0,Actual
2005-08-05,81600.0,Actual
2005-08-08,81600.0,Actual
2005-08-09,80500.0,Actual
2005-08-10,80500.0,Actual
2005-08-11,82500.0,Actual
2005-08-12,82500.0,Actual
2005-08-15,82500.0,Actual
2005-08-16,82350.0,Actual
2005-08-17,81400.0,Actual
2005-08-18,82000.0,Actual
2005-08-19,82400.0,Actual
2005-08-22,82500.0,Actual
2005-08-23,83050.0,Actual
2005-08-24,83100.0,Actual
2005-08-25,83100.0,Actual
2005-08-26,84500.0,Actual
2005-08-29,84400.0,Actual
2005-08-30,84800.0,Actual
2005-08-31,84300.0,Actual
2005-09-01,84600.0,Actual
2005-09-02,84850.0,Actual
2005-09-06,84600.0,Actual
2005-09-07,84500.0,Actual
2005-09-08,84500.0,Actual
2005-09-09,84500.0,Actual
2005-09-12,84800.0,Actual
2005-09-13,85100.0,Actual
2005-09-14,84900.0,Actual
2005-09-15,84900.0,Actual
2005-09-16,85200.0,Actual
2005-09-19,85900.0,Actual
2005-09-20,86600.0,Actual
2005-09-21,87200.0,Actual
2005-09-22,88300.0,Actual
2005-09-23,88300.0,Actual
2005-09-26,89890.0,Actual
2005-09-27,90650.0,Actual
2005-09-28,90440.0,Actual
2005-09-29,90490.0,Actual
2005-09-30,90500.0,Actual
2005-10-03,90140.0,Actual
2005-10-04,89990.0,Actual
2005-10-05,89000.0,Actual
2005-10-06,89700.0,Actual
2005-10-07,89500.0,Actual
2005-10-10,88000.0,Actual
2005-10-11,87390.0,Actual
2005-10-12,88100.0,Actual
2005-10-13,87900.0,Actual
2005-10-14,87800.0,Actual
2005-10-17,88310.0,Actual
2005-10-18,89390.0,Actual
2005-10-19,90880.0,Actual
2005-10-20,90900.0,Actual
2005-10-21,89190.0,Actual
2005-10-24,89900.0,Actual
2005-10-25,89800.0,Actual
2005-10-26,89590.0,Actual
2005-10-27,89525.0,Actual
2005-10-28,89500.0,Actual
2005-10-31,89195.0,Actual
2005-11-01,89200.0,Actual
2005-11-02,89300.0,Actual
2005-11-03,89300.0,Actual
2005-11-04,89000.0,Actual
2005-11-07,88700.0,Actual
2005-11-08,88750.0,Actual
2005-11-09,88400.0,Actual
2005-11-10,88700.0,Actual
2005-11-11,88600.0,Actual
2005-11-14,88500.0,Actual
2005-11-15,88700.0,Actual
2005-11-16,88620.0,Actual
2005-11-17,89300.0,Actual
2005-11-18,89690.0,Actual
2005-11-21,89800.0,Actual
2005-11-22,89500.0,Actual
2005-11-23,89900.0,Actual
2005-11-25,89790.0,Actual
2005-11-28,89410.0,Actual
2005-11-29,89300.0,Actual
2005-11-30,89600.0,Actual
2005-12-01,89300.0,Actual
2005-12-02,89950.0,Actual
2005-12-05,90200.0,Actual
2005-12-06,89500.0,Actual
2005-12-07,89300.0,Actual
2005-12-08,89600.0,Actual
2005-12-09,89850.0,Actual
2005-12-12,89600.0,Actual
2005-12-13,89500.0,Actual
2005-12-14,89290.0,Actual
2005-12-15,89490.0,Actual
2005-12-16,88990.0,Actual
2005-12-19,88690.0,Actual
2005-12-20,88275.0,Actual
2005-12-21,88175.0,Actual
2005-12-22,87700.0,Actual
2005-12-23,87800.0,Actual
2005-12-27,87800.0,Actual
2005-12-28,88000.0,Actual
2005-12-29,88000.0,Actual
2005-12-30,88100.0,Actual
2006-01-03,88000.0,Actual
2006-01-04,87590.0,Actual
2006-01-05,87675.0,Actual
2006-01-06,87390.0,Actual
2006-01-09,87100.0,Actual
2006-01-10,87100.0,Actual
2006-01-11,86950.0,Actual
2006-01-12,87375.0,Actual
2006-01-13,86800.0,Actual
2006-01-17,86900.0,Actual
2006-01-18,87000.0,Actual
2006-01-19,87490.0,Actual
2006-01-20,88100.0,Actual
2006-01-23,88400.0,Actual
2006-01-24,88700.0,Actual
2006-01-25,89800.0,Actual
2006-01-26,89900.0,Actual
2006-01-27,90200.0,Actual
2006-01-30,89750.0,Actual
2006-01-31,89390.0,Actual
2006-02-01,89200.0,Actual
2006-02-02,88800.0,Actual
2006-02-03,89900.0,Actual
2006-02-06,89700.0,Actual
2006-02-07,90000.0,Actual
2006-02-08,90000.0,Actual
2006-02-09,90000.0,Actual
2006-02-10,89900.0,Actual
2006-02-13,89600.0,Actual
2006-02-14,89710.0,Actual
2006-02-15,89660.0,Actual
2006-02-16,90350.0,Actual
2006-02-17,90490.0,Actual
2006-02-21,90090.0,Actual
2006-02-22,89990.0,Actual
2006-02-23,90000.0,Actual
2006-02-24,89200.0,Actual
2006-02-27,88590.0,Actual
2006-02-28,88000.0,Actual
2006-03-01,87363.0,Actual
2006-03-02,86700.0,Actual
2006-03-03,86300.0,Actual
2006-03-06,86100.0,Actual
2006-03-07,86825.0,Actual
2006-03-08,86450.0,Actual
2006-03-09,86600.0,Actual
2006-03-10,86800.0,Actual
2006-03-13,86950.0,Actual
2006-03-14,88700.0,Actual
2006-03-15,88000.0,Actual
2006-03-16,89000.0,Actual
2006-03-17,89650.0,Actual
2006-03-20,89280.0,Actual
2006-03-21,88700.0,Actual
2006-03-22,88000.0,Actual
2006-03-23,88710.0,Actual
2006-03-24,89200.0,Actual
2006-03-27,89899.0,Actual
2006-03-28,89800.0,Actual
2006-03-29,89900.0,Actual
2006-03-30,89503.0,Actual
2006-03-31,89910.0,Actual
2006-04-03,90500.0,Actual
2006-04-04,90650.0,Actual
2006-04-05,92100.0,Actual
2006-04-06,91500.0,Actual
2006-04-07,92900.0,Actual
2006-04-10,91100.0,Actual
2006-04-11,92200.0,Actual
2006-04-12,92010.0,Actual
2006-04-13,92500.0,Actual
2006-04-17,92100.0,Actual
2006-04-18,92290.0,Actual
2006-04-19,91990.0,Actual
2006-04-20,91750.0,Actual
2006-04-21,91800.0,Actual
2006-04-24,91500.0,Actual
2006-04-25,90900.0,Actual
2006-04-26,90401.0,Actual
2006-04-27,90973.0,Actual
2006-04-28,90650.0,Actual
2006-05-01,90500.0,Actual
2006-05-02,90100.0,Actual
2006-05-03,91800.0,Actual
2006-05-04,91600.0,Actual
2006-05-05,92600.0,Actual
2006-05-08,92300.0,Actual
2006-05-09,92500.0,Actual
2006-05-10,91980.0,Actual
2006-05-11,92100.0,Actual
2006-05-12,91500.0,Actual
2006-05-15,91450.0,Actual
2006-05-16,92050.0,Actual
2006-05-17,92200.0,Actual
2006-05-18,91659.0,Actual
2006-05-19,91600.0,Actual
2006-05-22,90200.0,Actual
2006-05-23,90250.0,Actual
2006-05-24,90200.0,Actual
2006-05-25,91000.0,Actual
2006-05-26,90850.0,Actual
2006-05-30,90450.0,Actual
2006-05-31,89700.0,Actual
2006-06-01,89800.0,Actual
2006-06-02,90150.0,Actual
2006-06-05,90200.0,Actual
2006-06-06,90850.0,Actual
2006-06-07,90600.0,Actual
2006-06-08,90200.0,Actual
2006-06-09,91000.0,Actual
2006-06-12,90550.0,Actual
2006-06-13,91190.0,Actual
2006-06-14,91180.0,Actual
2006-06-15,91490.0,Actual
2006-06-16,91600.0,Actual
2006-06-19,91501.0,Actual
2006-06-20,91500.0,Actual
2006-06-21,91300.0,Actual
2006-06-22,91710.0,Actual
2006-06-23,92700.0,Actual
2006-06-26,93000.0,Actual
2006-06-27,92800.0,Actual
2006-06-28,93100.0,Actual
2006-06-29,93100.0,Actual
2006-06-30,92685.0,Actual
2006-07-03,92700.0,Actual
2006-07-05,94550.0,Actual
2006-07-06,94450.0,Actual
2006-07-07,95300.0,Actual
2006-07-10,95800.0,Actual
2006-07-11,95300.0,Actual
2006-07-12,95100.0,Actual
2006-07-13,96300.0,Actual
2006-07-14,96000.0,Actual
2006-07-17,95900.0,Actual
2006-07-18,96000.0,Actual
2006-07-19,95801.0,Actual
2006-07-20,96097.0,Actual
2006-07-21,96000.0,Actual
2006-07-24,96400.0,Actual
2006-07-25,96051.0,Actual
2006-07-26,95990.0,Actual
2006-07-27,96100.0,Actual
2006-07-28,96200.0,Actual
2006-07-31,96490.0,Actual
2006-08-01,96750.0,Actual
2006-08-02,96900.0,Actual
2006-08-03,96400.0,Actual
2006-08-04,95500.0,Actual
2006-08-07,94500.0,Actual
2006-08-08,94880.0,Actual
2006-08-09,94201.0,Actual
2006-08-10,93690.0,Actual
2006-08-11,93525.0,Actual
2006-08-14,94400.0,Actual
2006-08-15,95000.0,Actual
2006-08-16,95200.0,Actual
2006-08-17,95800.0,Actual
2006-08-18,95800.0,Actual
2006-08-21,97473.0,Actual
2006-08-22,97699.0,Actual
2006-08-23,98995.0,Actual
2006-08-24,98400.0,Actual
2006-08-25,98500.0,Actual
2006-08-28,99390.0,Actual
2006-08-29,99310.0,Actual
2006-08-30,99825.0,Actual
2006-08-31,98600.0,Actual
2006-09-01,98900.0,Actual
2006-09-05,98750.0,Actual
2006-09-06,99425.0,Actual
2006-09-07,99980.0,Actual
2006-09-08,99900.0,Actual
2006-09-11,100000.0,Actual
2006-09-12,100600.0,Actual
2006-09-13,101900.0,Actual
2006-09-14,104700.0,Actual
2006-09-15,103300.0,Actual
2006-09-18,104500.0,Actual
2006-09-19,105475.0,Actual
2006-09-20,104790.0,Actual
2006-09-21,104106.0,Actual
2006-09-22,105000.0,Actual
2006-09-25,107200.0,Actual
2006-09-26,107000.0,Actual
2006-09-27,107850.0,Actual
2006-09-28,107200.0,Actual
2006-09-29,107000.0,Actual
2006-10-02,106350.0,Actual
2006-10-03,106475.0,Actual
2006-10-04,107400.0,Actual
2006-10-05,106801.0,Actual
2006-10-06,106800.0,Actual
2006-10-09,107300.0,Actual
2006-10-10,107400.0,Actual
2006-10-11,107700.0,Actual
2006-10-12,107610.0,Actual
2006-10-13,106300.0,Actual
2006-10-16,105700.0,Actual
2006-10-17,105590.0,Actual
2006-10-18,107100.0,Actual
2006-10-19,106900.0,Actual
2006-10-20,107200.0,Actual
2006-10-23,108000.0,Actual
2006-10-24,108995.0,Actual
2006-10-25,107410.0,Actual
2006-10-26,107050.0,Actual
2006-10-27,107300.0,Actual
2006-10-30,108800.0,Actual
2006-10-31,109800.0,Actual
2006-11-01,110100.0,Actual
2006-11-02,113700.0,Actual
2006-11-03,113450.0,Actual
2006-11-06,113200.0,Actual
2006-11-07,111420.0,Actual
2006-11-08,110000.0,Actual
2006-11-09,109700.0,Actual
2006-11-10,110000.0,Actual
2006-11-13,110100.0,Actual
2006-11-14,110000.0,Actual
2006-11-15,109990.0,Actual
2006-11-16,109000.0,Actual
2006-11-17,108850.0,Actual
2006-11-20,107200.0,Actual
2006-11-21,107500.0,Actual
2006-11-22,109350.0,Actual
2006-11-24,109490.0,Actual
2006-11-27,110000.0,Actual
2006-11-28,110000.0,Actual
2006-11-29,108850.0,Actual
2006-11-30,108600.0,Actual
2006-12-01,109050.0,Actual
2006-12-04,109450.0,Actual
2006-12-05,109100.0,Actual
2006-12-06,108650.0,Actual
2006-12-07,107675.0,Actual
2006-12-08,107300.0,Actual
2006-12-11,106700.0,Actual
2006-12-12,108200.0,Actual
2006-12-13,108940.0,Actual
2006-12-14,110050.0,Actual
2006-12-15,110600.0,Actual
2006-12-18,109200.0,Actual
2006-12-19,108800.0,Actual
2006-12-20,109100.0,Actual
2006-12-21,108601.0,Actual
2006-12-22,108800.0,Actual
2006-12-26,109101.0,Actual
2006-12-27,108740.0,Actual
2006-12-28,108200.0,Actual
2006-12-29,108500.0,Actual
2007-01-03,106710.0,Actual
2007-01-04,108450.0,Actual
2007-01-05,108900.0,Actual
2007-01-08,107700.0,Actual
2007-01-09,107360.0,Actual
2007-01-10,106800.0,Actual
2007-01-11,106800.0,Actual
2007-01-12,105100.0,Actual
2007-01-16,106190.0,Actual
2007-01-17,106600.0,Actual
2007-01-18,107000.0,Actual
2007-01-19,106401.0,Actual
2007-01-22,107300.0,Actual
2007-01-23,108000.0,Actual
2007-01-24,108990.0,Actual
2007-01-25,109290.0,Actual
2007-01-26,109200.0,Actual
2007-01-29,108190.0,Actual
2007-01-30,106800.0,Actual
2007-01-31,106600.0,Actual
2007-02-01,105310.0,Actual
2007-02-02,107700.0,Actual
2007-02-05,107998.0,Actual
2007-02-06,109005.0,Actual
2007-02-07,108000.0,Actual
2007-02-08,108000.0,Actual
2007-02-09,108200.0,Actual
2007-02-12,108300.0,Actual
2007-02-13,108290.0,Actual
2007-02-14,107900.0,Actual
2007-02-15,108990.0,Actual
2007-02-16,108000.0,Actual
2007-02-20,108295.0,Actual
2007-02-21,108550.0,Actual
2007-02-22,108849.0,Actual
2007-02-23,109000.0,Actual
2007-02-26,109800.0,Actual
2007-02-27,109750.0,Actual
2007-02-28,109750.0,Actual
2007-03-01,109900.0,Actual
2007-03-02,110000.0,Actual
2007-03-05,109900.0,Actual
2007-03-06,109725.0,Actual
2007-03-07,109400.0,Actual
2007-03-08,109500.0,Actual
2007-03-09,109550.0,Actual
2007-03-12,108850.0,Actual
2007-03-13,108750.0,Actual
2007-03-14,109400.0,Actual
2007-03-15,109000.0,Actual
2007-03-16,109200.0,Actual
2007-03-19,108301.0,Actual
2007-03-20,108600.0,Actual
2007-03-21,108600.0,Actual
2007-03-22,109250.0,Actual
2007-03-23,110490.0,Actual
2007-03-26,108501.0,Actual
2007-03-27,109175.0,Actual
2007-03-28,109200.0,Actual
2007-03-29,110000.0,Actual
2007-03-30,109350.0,Actual
2007-04-02,109250.0,Actual
2007-04-03,109000.0,Actual
2007-04-04,108600.0,Actual
2007-04-05,108351.0,Actual
2007-04-09,109000.0,Actual
2007-04-10,109580.0,Actual
2007-04-11,109500.0,Actual
2007-04-12,109100.0,Actual
2007-04-13,109320.0,Actual
2007-04-16,109200.0,Actual
2007-04-17,109200.0,Actual
2007-04-18,109490.0,Actual
2007-04-19,109255.0,Actual
2007-04-20,109700.0,Actual
2007-04-23,109250.0,Actual
2007-04-24,109055.0,Actual
2007-04-25,109700.0,Actual
2007-04-26,109340.0,Actual
2007-04-27,109400.0,Actual
2007-04-30,109500.0,Actual
2007-05-01,109600.0,Actual
2007-05-02,109300.0,Actual
2007-05-03,109100.0,Actual
2007-05-04,109000.0,Actual
2007-05-07,108920.0,Actual
2007-05-08,108500.0,Actual
2007-05-09,108000.0,Actual
2007-05-10,107400.0,Actual
2007-05-11,107395.0,Actual
2007-05-14,107300.0,Actual
2007-05-15,107400.0,Actual
2007-05-16,108900.0,Actual
2007-05-17,109475.0,Actual
2007-05-18,110000.0,Actual
2007-05-21,110000.0,Actual
2007-05-22,110970.0,Actual
2007-05-23,111500.0,Actual
2007-05-24,112000.0,Actual
2007-05-25,111800.0,Actual
2007-05-29,111000.0,Actual
2007-05-30,110720.0,Actual
2007-05-31,110710.0,Actual
2007-06-01,110560.0,Actual
2007-06-04,110500.0,Actual
2007-06-05,110350.0,Actual
2007-06-06,110300.0,Actual
2007-06-07,110200.0,Actual
2007-06-08,110300.0,Actual
2007-06-11,110000.0,Actual
2007-06-12,110290.0,Actual
2007-06-13,109850.0,Actual
2007-06-14,110400.0,Actual
2007-06-15,109650.0,Actual
2007-06-18,110000.0,Actual
2007-06-19,109550.0,Actual
2007-06-20,110000.0,Actual
2007-06-21,109900.0,Actual
2007-06-22,112000.0,Actual
2007-06-25,112690.0,Actual
2007-06-26,112995.0,Actual
2007-06-27,112200.0,Actual
2007-06-28,111600.0,Actual
2007-06-29,111500.0,Actual
2007-07-02,110150.0,Actual
2007-07-03,111200.0,Actual
2007-07-05,113750.0,Actual
2007-07-06,118500.0,Actual
2007-07-09,120700.0,Actual
2007-07-10,119800.0,Actual
2007-07-11,118000.0,Actual
2007-07-12,118800.0,Actual
2007-07-13,119850.0,Actual
2007-07-16,119000.0,Actual
2007-07-17,118775.0,Actual
2007-07-18,118750.0,Actual
2007-07-19,118510.0,Actual
2007-07-20,118390.0,Actual
2007-07-23,119300.0,Actual
2007-07-24,119500.0,Actual
2007-07-25,120000.0,Actual
2007-07-26,119500.0,Actual
2007-07-27,118300.0,Actual
2007-07-30,118800.0,Actual
2007-07-31,118100.0,Actual
2007-08-01,118900.0,Actual
2007-08-02,120000.0,Actual
2007-08-03,118500.0,Actual
2007-08-06,118700.0,Actual
2007-08-07,117700.0,Actual
2007-08-08,117400.0,Actual
2007-08-09,117100.0,Actual
2007-08-10,116900.0,Actual
2007-08-13,116890.0,Actual
2007-08-14,116990.0,Actual
2007-08-15,117200.0,Actual
2007-08-16,118510.0,Actual
2007-08-17,118790.0,Actual
2007-08-20,119799.0,Actual
2007-08-21,119290.0,Actual
2007-08-22,119000.0,Actual
2007-08-23,121100.0,Actual
2007-08-24,123390.0,Actual
2007-08-27,122615.0,Actual
2007-08-28,124700.0,Actual
2007-08-29,125500.0,Actual
2007-08-30,127100.0,Actual
2007-08-31,126200.0,Actual
2007-09-04,127200.0,Actual
2007-09-05,129995.0,Actual
2007-09-06,129000.0,Actual
2007-09-07,127100.0,Actual
2007-09-10,126400.0,Actual
2007-09-11,127990.0,Actual
2007-09-12,127800.0,Actual
2007-09-13,127500.0,Actual
2007-09-14,127500.0,Actual
2007-09-17,128210.0,Actual
2007-09-18,128800.0,Actual
2007-09-19,132500.0,Actual
2007-09-20,131250.0,Actual
2007-09-21,132500.0,Actual
2007-09-24,133000.0,Actual
2007-09-25,133800.0,Actual
2007-09-26,134940.0,Actual
2007-09-27,134575.0,Actual
2007-09-28,132210.0,Actual
2007-10-01,133710.0,Actual
2007-10-02,135700.0,Actual
2007-10-03,137500.0,Actual
2007-10-04,135300.0,Actual
2007-10-05,136475.0,Actual
2007-10-08,136500.0,Actual
2007-10-09,136500.0,Actual
2007-10-10,134000.0,Actual
2007-10-11,134100.0,Actual
2007-10-12,136600.0,Actual
2007-10-15,137480.0,Actual
2007-10-16,137700.0,Actual
2007-10-17,139200.0,Actual
2007-10-18,140100.0,Actual
2007-10-19,143200.0,Actual
2007-10-22,144700.0,Actual
2007-10-23,147500.0,Actual
2007-10-24,148300.0,Actual
2007-10-25,148220.0,Actual
2007-10-26,149200.0,Actual
2007-10-29,148900.0,Actual
2007-10-30,144000.0,Actual
2007-10-31,142400.0,Actual
2007-11-01,143000.0,Actual
2007-11-02,136400.0,Actual
2007-11-05,135400.0,Actual
2007-11-06,134500.0,Actual
2007-11-07,134000.0,Actual
2007-11-08,134000.0,Actual
2007-11-09,137980.0,Actual
2007-11-12,138500.0,Actual
2007-11-13,137800.0,Actual
2007-11-14,141100.0,Actual
2007-11-15,141600.0,Actual
2007-11-16,139300.0,Actual
2007-11-19,139600.0,Actual
2007-11-20,135500.0,Actual
2007-11-21,133700.0,Actual
2007-11-23,133685.0,Actual
2007-11-26,130400.0,Actual
2007-11-27,134200.0,Actual
2007-11-28,132100.0,Actual
2007-11-29,130410.0,Actual
2007-11-30,129100.0,Actual
2007-12-03,126400.0,Actual
2007-12-04,131200.0,Actual
2007-12-05,131200.0,Actual
2007-12-06,135500.0,Actual
2007-12-07,138500.0,Actual
2007-12-10,138400.0,Actual
2007-12-11,139100.0,Actual
2007-12-12,138400.0,Actual
2007-12-13,139700.0,Actual
2007-12-14,139000.0,Actual
2007-12-17,136000.0,Actual
2007-12-18,135700.0,Actual
2007-12-19,135800.0,Actual
2007-12-20,136500.0,Actual
2007-12-21,135400.0,Actual
2007-12-24,135900.0,Actual
2007-12-26,138400.0,Actual
2007-12-27,139950.0,Actual
2007-12-28,139700.0,Actual
2007-12-31,143980.0,Actual
2008-01-02,142990.0,Actual
2008-01-03,143500.0,Actual
2008-01-04,143200.0,Actual
2008-01-07,143290.0,Actual
2008-01-08,141105.0,Actual
2008-01-09,139400.0,Actual
2008-01-10,139700.0,Actual
2008-01-11,139200.0,Actual
2008-01-14,140700.0,Actual
2008-01-15,140250.0,Actual
2008-01-16,140000.0,Actual
2008-01-17,136500.0,Actual
2008-01-18,137100.0,Actual
2008-01-22,139000.0,Actual
2008-01-23,135500.0,Actual
2008-01-24,133805.0,Actual
2008-01-25,131400.0,Actual
2008-01-28,131940.0,Actual
2008-01-29,130900.0,Actual
2008-01-30,130300.0,Actual
2008-01-31,129360.0,Actual
2008-02-01,128000.0,Actual
2008-02-04,128900.0,Actual
2008-02-05,128490.0,Actual
2008-02-06,130230.0,Actual
2008-02-07,130250.0,Actual
2008-02-08,129200.0,Actual
2008-02-11,128490.0,Actual
2008-02-12,130250.0,Actual
2008-02-13,133900.0,Actual
2008-02-14,133400.0,Actual
2008-02-15,132900.0,Actual
2008-02-19,131550.0,Actual
2008-02-20,130800.0,Actual
2008-02-21,130800.0,Actual
2008-02-22,132475.0,Actual
2008-02-25,132000.0,Actual
2008-02-26,131450.0,Actual
2008-02-27,131240.0,Actual
2008-02-28,130300.0,Actual
2008-02-29,128515.0,Actual
2008-03-03,128600.0,Actual
